grid_id,date,no2_level
"7698,2873",2022-05-19,7.628834837685046E-5
"7703,2873",2022-05-19,8.278998477935669E-5
"7708,2873",2022-05-19,9.595012031718596E-5
"7713,2873",2022-05-19,9.87899747611555E-5
"7718,2873",2022-05-19,1.0781981874815272E-4
"7723,2873",2022-05-19,1.1045212106358326E-4
"7728,2873",2022-05-19,1.0841565928222548E-4
"7733,2873",2022-05-19,8.491676073294636E-5
"7693,2878",2022-05-19,6.406864756641531E-5
"7698,2878",2022-05-19,7.340531223320962E-5
"7703,2878",2022-05-19,7.94957999699287E-5
"7708,2878",2022-05-19,8.77482809731588E-5
"7713,2878",2022-05-19,1.023424687271565E-4
"7718,2878",2022-05-19,9.68219661304379E-5
"7723,2878",2022-05-19,8.948181269183717E-5
"7728,2878",2022-05-19,8.82385616356321E-5
"7693,2883",2022-05-19,5.973998307480308E-5
"7698,2883",2022-05-19,6.175737575486671E-5
"7703,2883",2022-05-19,7.279498638955187E-5
"7708,2883",2022-05-19,7.788540925151904E-5
"7713,2883",2022-05-19,8.411810994329767E-5
"7718,2883",2022-05-19,7.783085739435802E-5
"7723,2883",2022-05-19,6.615399166178549E-5
"7703,2888",2022-05-19,7.66978156078766E-5
"7708,2888",2022-05-19,8.655771853437876E-5
"7713,2888",2022-05-19,8.693776933798646E-5
"7718,2888",2022-05-19,6.604722937399229E-5
"7723,2888",2022-05-19,6.113101579836509E-5
"7713,2843",2022-05-19,5.672667733960166E-5
"7718,2843",2022-05-19,6.846316913296155E-5
"7723,2843",2022-05-19,7.207386316516121E-5
"7708,2848",2022-05-19,5.330213078109735E-5
"7713,2848",2022-05-19,5.3910945164340007E-5
"7718,2848",2022-05-19,8.547903264216471E-5
"7723,2848",2022-05-19,8.855582481147785E-5
"7728,2848",2022-05-19,9.02429640188183E-5
"7733,2848",2022-05-19,1.0093055561449376E-4
"7688,2853",2022-05-19,2.932143832127029E-5
"7693,2853",2022-05-19,3.077789441396549E-5
"7698,2853",2022-05-19,3.0773586618369926E-5
"7703,2853",2022-05-19,4.885113147161405E-5
"7708,2853",2022-05-19,5.276487243880011E-5
"7713,2853",2022-05-19,5.630439334359417E-5
"7718,2853",2022-05-19,8.878224369715746E-5
"7723,2853",2022-05-19,8.940168549051725E-5
"7728,2853",2022-05-19,9.566850041088121E-5
"7733,2853",2022-05-19,1.1067899280491188E-4
"7683,2858",2022-05-19,2.788043903887632E-5
"7688,2858",2022-05-19,3.3070177699273326E-5
"7693,2858",2022-05-19,3.388310546931233E-5
"7698,2858",2022-05-19,3.490315057713884E-5
"7703,2858",2022-05-19,5.758139499503173E-5
"7708,2858",2022-05-19,5.907302680138001E-5
"7713,2858",2022-05-19,6.511682983987575E-5
"7718,2858",2022-05-19,8.463920702802447E-5
"7723,2858",2022-05-19,8.462126530344963E-5
"7728,2858",2022-05-19,1.0037379953720021E-4
"7733,2858",2022-05-19,1.1956622993293002E-4
"7688,2863",2022-05-19,3.9441836856490705E-5
"7693,2863",2022-05-19,3.971520797561753E-5
"7698,2863",2022-05-19,4.2150006188227625E-5
"7703,2863",2022-05-19,5.707904929706207E-5
"7708,2863",2022-05-19,5.7148384930986055E-5
"7713,2863",2022-05-19,7.003287814445781E-5
"7718,2863",2022-05-19,8.916302586201083E-5
"7723,2863",2022-05-19,8.918711819206442E-5
"7728,2863",2022-05-19,1.1143008139424506E-4
"7733,2863",2022-05-19,1.260050555624142E-4
"7693,2868",2022-05-19,4.2223022032207126E-5
"7698,2868",2022-05-19,4.454603627581931E-5
"7703,2868",2022-05-19,5.0257493434741834E-5
"7708,2868",2022-05-19,5.023701525812981E-5
"7713,2868",2022-05-19,6.802950541093837E-5
"7718,2868",2022-05-19,8.220348566264374E-5
"7723,2868",2022-05-19,8.216797834554444E-5
"7728,2868",2022-05-19,1.1118765322754625E-4
"7733,2868",2022-05-19,1.2031478179287055E-4
"7693,2873",2022-05-19,3.467986760685824E-5
"7698,2873",2022-05-19,3.8450379540443026E-5
"7703,2873",2022-05-19,4.28773750416335E-5
"7708,2873",2022-05-19,4.285603127044078E-5
"7713,2873",2022-05-19,7.001653240005494E-5
"7718,2873",2022-05-19,8.086636358643848E-5
"7723,2873",2022-05-19,8.098106894405068E-5
"7728,2873",2022-05-19,9.389044327008689E-5
"7733,2873",2022-05-19,9.52713127396087E-5
"7693,2878",2022-05-19,3.209130927384238E-5
"7698,2878",2022-05-19,4.508286561258923E-5
"7703,2878",2022-05-19,5.001525993092224E-5
"7708,2878",2022-05-19,5.008457651406432E-5
"7713,2878",2022-05-19,6.44224630847383E-5
"7718,2878",2022-05-19,6.672493931209752E-5
"7723,2878",2022-05-19,6.839481088984126E-5
"7728,2878",2022-05-19,8.502101735019372E-5
"7693,2883",2022-05-19,3.9355651684864464E-5
"7698,2883",2022-05-19,4.703122966460898E-5
"7703,2883",2022-05-19,4.7607796204023116E-5
"7708,2883",2022-05-19,4.875400951143157E-5
"7713,2883",2022-05-19,6.461298013928484E-5
"7718,2883",2022-05-19,6.525724849775929E-5
"7723,2883",2022-05-19,6.71358825072861E-5
"7703,2888",2022-05-19,4.6347362202223945E-5
"7708,2888",2022-05-19,4.998849003511957E-5
"7713,2888",2022-05-19,6.580190490967425E-5
"7718,2888",2022-05-19,6.58264720601376E-5
"7723,2888",2022-05-19,6.665888969315748E-5
"7713,2843",2022-05-20,6.0101300245007404E-5
"7718,2843",2022-05-20,5.770986671953511E-5
"7723,2843",2022-05-20,8.030976835198132E-5
"7708,2848",2022-05-20,5.634632846842514E-5
"7713,2848",2022-05-20,6.49954571078687E-5
"7718,2848",2022-05-20,7.245847764060432E-5
"7723,2848",2022-05-20,8.72049999675649E-5
"7728,2848",2022-05-20,1.2848699631396682E-4
"7733,2848",2022-05-20,1.4905829642180375E-4
"7688,2853",2022-05-20,3.35269955707673E-5
"7693,2853",2022-05-20,3.52454146544582E-5
"7698,2853",2022-05-20,4.1674222139733136E-5
"7703,2853",2022-05-20,4.791151154502799E-5
"7708,2853",2022-05-20,4.593510518461352E-5
"7713,2853",2022-05-20,6.690416871922588E-5
"7718,2853",2022-05-20,7.947396792102999E-5
"7723,2853",2022-05-20,8.994309265716847E-5
"7728,2853",2022-05-20,1.441600871992606E-4
"7733,2853",2022-05-20,1.659931949281733E-4
"7683,2858",2022-05-20,3.3432989852818E-5
"7688,2858",2022-05-20,3.575572925159446E-5
"7693,2858",2022-05-20,3.546950573763276E-5
"7698,2858",2022-05-20,3.5437135796730434E-5
"7703,2858",2022-05-20,4.1516753999354286E-5
"7708,2858",2022-05-20,5.3148951067638564E-5
"7713,2858",2022-05-20,7.801758121700635E-5
"7718,2858",2022-05-20,8.542902873795804E-5
"7723,2858",2022-05-20,9.554572723361799E-5
"7728,2858",2022-05-20,1.34548091566492E-4
"7733,2858",2022-05-20,1.8054310794748124E-4
"7688,2863",2022-05-20,3.942062434717969E-5
"7693,2863",2022-05-20,3.5713807579165394E-5
"7698,2863",2022-05-20,4.089216818327424E-5
"7703,2863",2022-05-20,4.8721222056175486E-5
"7708,2863",2022-05-20,5.797129530130803E-5
"7713,2863",2022-05-20,6.971537877675077E-5
"7718,2863",2022-05-20,8.191882854509843E-5
"7723,2863",2022-05-20,1.0543025716381808E-4
"7728,2863",2022-05-20,1.4391047644713917E-4
"7733,2863",2022-05-20,1.9160310617105132E-4
"7693,2868",2022-05-20,4.560013038401264E-5
"7698,2868",2022-05-20,5.2663784619330134E-5
"7703,2868",2022-05-20,5.3028891620308734E-5
"7708,2868",2022-05-20,5.5412581482991434E-5
"7713,2868",2022-05-20,6.020677943902141E-5
"7718,2868",2022-05-20,7.719263686908719E-5
"7723,2868",2022-05-20,1.1030657023013355E-4
"7728,2868",2022-05-20,1.4161874567583183E-4
"7733,2868",2022-05-20,1.5872407996609997E-4
"7693,2873",2022-05-20,4.5550476512332016E-5
"7698,2873",2022-05-20,4.142967034768743E-5
"7703,2873",2022-05-20,4.5291576311163645E-5
"7708,2873",2022-05-20,5.4329659281163856E-5
"7713,2873",2022-05-20,6.386185842530959E-5
"7718,2873",2022-05-20,7.964229542130884E-5
"7723,2873",2022-05-20,1.0860307063081138E-4
"7728,2873",2022-05-20,1.1853212153655001E-4
"7733,2873",2022-05-20,1.148477467522588E-4
"7693,2878",2022-05-20,3.529866226980497E-5
"7698,2878",2022-05-20,3.970350888958661E-5
"7703,2878",2022-05-20,5.2583303463265165E-5
"7708,2878",2022-05-20,5.373957122884276E-5
"7713,2878",2022-05-20,6.178794694672253E-5
"7718,2878",2022-05-20,7.606076783623657E-5
"7723,2878",2022-05-20,9.398639627367489E-5
"7728,2878",2022-05-20,9.181828053925705E-5
"7693,2883",2022-05-20,3.105270940024984E-5
"7698,2883",2022-05-20,3.654083207894644E-5
"7703,2883",2022-05-20,4.7663053578141856E-5
"7708,2883",2022-05-20,5.221635967070801E-5
"7713,2883",2022-05-20,6.341295761162762E-5
"7718,2883",2022-05-20,7.624321569011519E-5
"7723,2883",2022-05-20,9.676006782084318E-5
"7703,2888",2022-05-20,3.211933621175489E-5
"7708,2888",2022-05-20,5.0365722088370966E-5
"7713,2888",2022-05-20,7.822623588419229E-5
"7718,2888",2022-05-20,8.578310767276461E-5
"7723,2888",2022-05-20,8.600733496361653E-5
"7713,2843",2022-05-21,9.740289826885073E-5
"7718,2843",2022-05-21,8.61805264050393E-5
"7723,2843",2022-05-21,7.007548928749475E-5
"7708,2848",2022-05-21,9.215369520502519E-5
"7713,2848",2022-05-21,1.0326533885947602E-4
"7718,2848",2022-05-21,1.0629058941089676E-4
"7723,2848",2022-05-21,8.487834128985096E-5
"7728,2848",2022-05-21,9.511110288157214E-5
"7733,2848",2022-05-21,1.1705447664243892E-4
"7688,2853",2022-05-21,5.938847160195026E-5
"7693,2853",2022-05-21,6.0404219433967585E-5
"7698,2853",2022-05-21,5.764287760347436E-5
"7703,2853",2022-05-21,7.22168323197951E-5
"7708,2853",2022-05-21,8.451906465613131E-5
"7713,2853",2022-05-21,1.0389897680671619E-4
"7718,2853",2022-05-21,1.066351577501999E-4
"7723,2853",2022-05-21,1.0085898452174667E-4
"7728,2853",2022-05-21,1.1603369773056723E-4
"7733,2853",2022-05-21,1.4272953202807459E-4
"7683,2858",2022-05-21,5.459864866173362E-5
"7688,2858",2022-05-21,6.750633524687814E-5
"7693,2858",2022-05-21,5.9038504107397196E-5
"7698,2858",2022-05-21,6.132603915415952E-5
"7703,2858",2022-05-21,6.733313530723211E-5
"7708,2858",2022-05-21,8.479834829062706E-5
"7713,2858",2022-05-21,1.2014713489940628E-4
"7718,2858",2022-05-21,1.476462719433915E-4
"7723,2858",2022-05-21,1.5132267267524706E-4
"7728,2858",2022-05-21,1.5196492467506653E-4
"7733,2858",2022-05-21,1.813156125092996E-4
"7688,2863",2022-05-21,7.169775825068591E-5
"7693,2863",2022-05-21,7.78142421239968E-5
"7698,2863",2022-05-21,6.890328590514624E-5
"7703,2863",2022-05-21,7.588212930791955E-5
"7708,2863",2022-05-21,1.0370323057466806E-4
"7713,2863",2022-05-21,1.4432879881256502E-4
"7718,2863",2022-05-21,1.6637821144456258E-4
"7723,2863",2022-05-21,1.707639639717225E-4
"7728,2863",2022-05-21,1.754090139321849E-4
"7733,2863",2022-05-21,1.9504120437370168E-4
"7693,2868",2022-05-21,8.568627062840152E-5
"7698,2868",2022-05-21,7.974303981212388E-5
"7703,2868",2022-05-21,9.34230031477689E-5
"7708,2868",2022-05-21,1.2030245294816063E-4
"7713,2868",2022-05-21,1.5514578227336114E-4
"7718,2868",2022-05-21,1.6811222134627442E-4
"7723,2868",2022-05-21,1.6623685033323218E-4
"7728,2868",2022-05-21,2.044492960387815E-4
"7733,2868",2022-05-21,2.1498891759270247E-4
"7693,2873",2022-05-21,8.161642550239876E-5
"7698,2873",2022-05-21,8.695969031574613E-5
"7703,2873",2022-05-21,9.635632112956994E-5
"7708,2873",2022-05-21,1.1319379207024912E-4
"7713,2873",2022-05-21,1.3681794274774536E-4
"7718,2873",2022-05-21,1.4882666406417665E-4
"7723,2873",2022-05-21,1.6648408019333784E-4
"7728,2873",2022-05-21,1.818628547988042E-4
"7733,2873",2022-05-21,1.8215612008880353E-4
"7693,2878",2022-05-21,7.193567365393841E-5
"7698,2878",2022-05-21,9.529716196491605E-5
"7703,2878",2022-05-21,1.0338694809778206E-4
"7708,2878",2022-05-21,1.060027710405451E-4
"7713,2878",2022-05-21,1.2254880091143238E-4
"7718,2878",2022-05-21,1.4182979570204503E-4
"7723,2878",2022-05-21,1.505604542851896E-4
"7728,2878",2022-05-21,1.550886759104662E-4
"7693,2883",2022-05-21,7.195766089285786E-5
"7698,2883",2022-05-21,9.630003365685243E-5
"7703,2883",2022-05-21,1.0699374949996194E-4
"7708,2883",2022-05-21,1.0285991946011934E-4
"7713,2883",2022-05-21,1.1267013768313489E-4
"7718,2883",2022-05-21,1.23520185172468E-4
"7723,2883",2022-05-21,1.2920608540413804E-4
"7703,2888",2022-05-21,1.0392698135384409E-4
"7708,2888",2022-05-21,1.0917588605529622E-4
"7713,2888",2022-05-21,1.1043276118136931E-4
"7718,2888",2022-05-21,1.1024704418401765E-4
"7723,2888",2022-05-21,1.120699133484293E-4
"7713,2843",2022-05-22,8.569002801243265E-5
"7718,2843",2022-05-22,7.651302374428736E-5
"7723,2843",2022-05-22,8.71494579514777E-5
"7708,2848",2022-05-22,1.1093557161195461E-4
"7713,2848",2022-05-22,9.74959980159133E-5
"7718,2848",2022-05-22,9.030656004208925E-5
"7723,2848",2022-05-22,9.103918124952581E-5
"7728,2848",2022-05-22,1.0381801744275086E-4
"7733,2848",2022-05-22,8.460585584686077E-5
"7688,2853",2022-05-22,8.865325619238608E-5
"7693,2853",2022-05-22,8.417268732283582E-5
"7698,2853",2022-05-22,8.19108430277028E-5
"7703,2853",2022-05-22,9.784337291738434E-5
"7708,2853",2022-05-22,1.2223467289829772E-4
"7713,2853",2022-05-22,1.3269998545285168E-4
"7718,2853",2022-05-22,1.132654192554626E-4
"7723,2853",2022-05-22,1.2066558460284256E-4
"7728,2853",2022-05-22,1.2972323036460745E-4
"7733,2853",2022-05-22,1.002335722745686E-4
"7683,2858",2022-05-22,7.752762021064772E-5
"7688,2858",2022-05-22,8.22542064572961E-5
"7693,2858",2022-05-22,8.465238766081941E-5
"7698,2858",2022-05-22,8.164621442461829E-5
"7703,2858",2022-05-22,1.005715199234318E-4
"7708,2858",2022-05-22,1.536631350800263E-4
"7713,2858",2022-05-22,1.502574991116893E-4
"7718,2858",2022-05-22,1.2970068161035625E-4
"7723,2858",2022-05-22,1.5071680116559622E-4
"7728,2858",2022-05-22,1.27989244402386E-4
"7733,2858",2022-05-22,1.1083042271483537E-4
"7688,2863",2022-05-22,8.642046360346209E-5
"7693,2863",2022-05-22,8.946581325189048E-5
"7698,2863",2022-05-22,9.473266274930857E-5
"7703,2863",2022-05-22,1.2076452653708411E-4
"7708,2863",2022-05-22,1.4295994149848457E-4
"7713,2863",2022-05-22,1.4469908942195208E-4
"7718,2863",2022-05-22,1.4234498863905832E-4
"7723,2863",2022-05-22,1.5429647702596693E-4
"7728,2863",2022-05-22,1.2535792760104154E-4
"7733,2863",2022-05-22,1.2694766850732383E-4
"7693,2868",2022-05-22,9.407753740452491E-5
"7698,2868",2022-05-22,1.0110715967779654E-4
"7703,2868",2022-05-22,1.1291679952846659E-4
"7708,2868",2022-05-22,1.3257935654210134E-4
"7713,2868",2022-05-22,1.4845332741460007E-4
"7718,2868",2022-05-22,1.4431651122955656E-4
"7723,2868",2022-05-22,1.4042342033548558E-4
"7728,2868",2022-05-22,1.25155773225775E-4
"7733,2868",2022-05-22,1.2412922803773765E-4
"7693,2873",2022-05-22,7.898452384100471E-5
"7698,2873",2022-05-22,8.587493800013831E-5
"7703,2873",2022-05-22,1.0172852890941292E-4
"7708,2873",2022-05-22,1.2339241631914772E-4
"7713,2873",2022-05-22,1.3335779778366442E-4
"7718,2873",2022-05-22,1.2100310885072198E-4
"7723,2873",2022-05-22,1.0140402421592887E-4
"7728,2873",2022-05-22,1.2402802900509768E-4
"7733,2873",2022-05-22,1.109785781441168E-4
"7693,2878",2022-05-22,6.599260761001264E-5
"7698,2878",2022-05-22,7.541126556301284E-5
"7703,2878",2022-05-22,8.122636921238366E-5
"7708,2878",2022-05-22,9.970686361517827E-5
"7713,2878",2022-05-22,1.1653018410584224E-4
"7718,2878",2022-05-22,1.0920001088526743E-4
"7723,2878",2022-05-22,9.948714489047933E-5
"7728,2878",2022-05-22,1.254125719922575E-4
"7693,2883",2022-05-22,7.818201239396054E-5
"7698,2883",2022-05-22,8.720450447024425E-5
"7703,2883",2022-05-22,8.882005400276472E-5
"7708,2883",2022-05-22,1.0537791831890096E-4
"7713,2883",2022-05-22,1.0441866413585032E-4
"7718,2883",2022-05-22,1.0971475627603693E-4
"7703,2888",2022-05-22,8.422849963258195E-5
"7708,2888",2022-05-22,1.0235727928137875E-4
"7713,2888",2022-05-22,1.0100560877719654E-4
"7718,2888",2022-05-22,1.0507059595203952E-4
"7723,2888",2022-05-22,8.632864027125021E-5
"7713,2843",2022-05-23,3.97536649443023E-5
"7718,2843",2022-05-23,4.8446450348974336E-5
"7723,2843",2022-05-23,5.119783898221039E-5
"7708,2848",2022-05-23,5.64072973114173E-5
"7713,2848",2022-05-23,4.833555319097943E-5
"7718,2848",2022-05-23,4.7483310306645084E-5
"7723,2848",2022-05-23,5.11683284603263E-5
"7728,2848",2022-05-23,5.004733311159149E-5
"7733,2848",2022-05-23,4.826027818252625E-5
"7688,2853",2022-05-23,6.525728027783618E-5
"7693,2853",2022-05-23,6.606912097967477E-5
"7698,2853",2022-05-23,6.455840234225203E-5
"7703,2853",2022-05-23,6.947881257708018E-5
"7708,2853",2022-05-23,6.225570309162067E-5
"7713,2853",2022-05-23,5.768437178154107E-5
"7718,2853",2022-05-23,5.4394210604647675E-5
"7723,2853",2022-05-23,6.526771769063797E-5
"7728,2853",2022-05-23,6.130991004792525E-5
"7733,2853",2022-05-23,5.434589262135677E-5
"7683,2858",2022-05-23,7.323493352869655E-5
"7688,2858",2022-05-23,7.301273532890496E-5
"7693,2858",2022-05-23,7.46250884382328E-5
"7698,2858",2022-05-23,6.76900957018141E-5
"7703,2858",2022-05-23,7.274124348725625E-5
"7708,2858",2022-05-23,7.915949487847184E-5
"7713,2858",2022-05-23,5.737178107812853E-5
"7718,2858",2022-05-23,6.109851239814444E-5
"7723,2858",2022-05-23,6.415593630422599E-5
"7728,2858",2022-05-23,5.949582691878782E-5
"7733,2858",2022-05-23,5.832742674406958E-5
"7688,2863",2022-05-23,7.398888789052393E-5
"7693,2863",2022-05-23,7.473354610870344E-5
"7698,2863",2022-05-23,7.499400106953905E-5
"7703,2863",2022-05-23,8.64250325992241E-5
"7708,2863",2022-05-23,8.40762494910052E-5
"7713,2863",2022-05-23,6.650648381396127E-5
"7718,2863",2022-05-23,6.003432625614087E-5
"7723,2863",2022-05-23,6.263328330030819E-5
"7728,2863",2022-05-23,6.40414334304039E-5
"7733,2863",2022-05-23,6.338226245605217E-5
"7693,2868",2022-05-23,8.15135112808842E-5
"7698,2868",2022-05-23,8.306873656076266E-5
"7703,2868",2022-05-23,9.30615216408097E-5
"7708,2868",2022-05-23,8.850907316876663E-5
"7713,2868",2022-05-23,8.215509366519354E-5
"7718,2868",2022-05-23,7.80528009878823E-5
"7723,2868",2022-05-23,7.131934145547936E-5
"7728,2868",2022-05-23,6.789676625196936E-5
"7733,2868",2022-05-23,6.519508071076197E-5
"7693,2873",2022-05-23,8.618810169495143E-5
"7698,2873",2022-05-23,9.204557594605275E-5
"7703,2873",2022-05-23,1.0036616567346497E-4
"7708,2873",2022-05-23,9.405837168272637E-5
"7713,2873",2022-05-23,8.333755014043615E-5
"7718,2873",2022-05-23,7.971732259462293E-5
"7723,2873",2022-05-23,6.0024291515371575E-5
"7728,2873",2022-05-23,5.409813156393997E-5
"7733,2873",2022-05-23,5.119403237040619E-5
"7693,2878",2022-05-23,8.667834614086883E-5
"7698,2878",2022-05-23,8.391921904494278E-5
"7703,2878",2022-05-23,8.088813909315041E-5
"7708,2878",2022-05-23,6.884733805225391E-5
"7713,2878",2022-05-23,5.93005616227157E-5
"7718,2878",2022-05-23,5.357224455712094E-5
"7723,2878",2022-05-23,4.607088768952274E-5
"7728,2878",2022-05-23,3.872243198211038E-5
"7693,2883",2022-05-23,6.0638660775283304E-5
"7698,2883",2022-05-23,5.526571930648576E-5
"7703,2883",2022-05-23,4.328876901793212E-5
"7708,2883",2022-05-23,4.256944639772901E-5
"7713,2883",2022-05-23,3.941817534767215E-5
"7718,2883",2022-05-23,2.955514087978964E-5
"7723,2883",2022-05-23,3.187879911250294E-5
"7703,2888",2022-05-23,3.556442997979091E-5
"7708,2888",2022-05-23,3.6847613666974856E-5
"7713,2888",2022-05-23,3.932509344909006E-5
"7718,2888",2022-05-23,3.646200990790545E-5
"7723,2888",2022-05-23,3.465386577984165E-5
"7713,2843",2022-05-24,5.892050429566369E-5
"7718,2843",2022-05-24,5.9455288386457874E-5
"7723,2843",2022-05-24,6.922137382719035E-5
"7708,2848",2022-05-24,7.113274673674919E-5
"7713,2848",2022-05-24,6.465167105422003E-5
"7718,2848",2022-05-24,6.370182405389122E-5
"7723,2848",2022-05-24,6.869993457050761E-5
"7728,2848",2022-05-24,6.855362258077252E-5
"7733,2848",2022-05-24,6.5468024225592E-5
"7688,2853",2022-05-24,5.905852696995956E-5
"7693,2853",2022-05-24,6.192336317231488E-5
"7698,2853",2022-05-24,6.503754507398448E-5
"7703,2853",2022-05-24,7.614133827006471E-5
"7708,2853",2022-05-24,7.683208901557395E-5
"7713,2853",2022-05-24,7.495424810308154E-5
"7718,2853",2022-05-24,7.582937900956402E-5
"7723,2853",2022-05-24,7.287744951456042E-5
"7728,2853",2022-05-24,6.950790054499166E-5
"7733,2853",2022-05-24,6.815661794476649E-5
"7683,2858",2022-05-24,5.431169398503871E-5
"7688,2858",2022-05-24,6.121072535600987E-5
"7693,2858",2022-05-24,6.0950887989684053E-5
"7698,2858",2022-05-24,6.616964051727905E-5
"7703,2858",2022-05-24,9.39316856352089E-5
"7708,2858",2022-05-24,8.801686781371644E-5
"7713,2858",2022-05-24,8.383049938775576E-5
"7718,2858",2022-05-24,8.972276111990525E-5
"7723,2858",2022-05-24,8.284749674964932E-5
"7728,2858",2022-05-24,8.09559409530165E-5
"7733,2858",2022-05-24,7.989008537825015E-5
"7688,2863",2022-05-24,6.267914645687973E-5
"7693,2863",2022-05-24,6.197901595337211E-5
"7698,2863",2022-05-24,8.774176442591223E-5
"7703,2863",2022-05-24,1.0678282789649686E-4
"7708,2863",2022-05-24,1.0119637342156878E-4
"7713,2863",2022-05-24,1.0327420753735891E-4
"7718,2863",2022-05-24,1.031948107965446E-4
"7723,2863",2022-05-24,9.642113642424857E-5
"7728,2863",2022-05-24,8.863251670028453E-5
"7733,2863",2022-05-24,8.784640034814813E-5
"7693,2868",2022-05-24,6.947652801160739E-5
"7698,2868",2022-05-24,1.0562824392762666E-4
"7703,2868",2022-05-24,1.0841506513976629E-4
"7708,2868",2022-05-24,1.0824707661703242E-4
"7713,2868",2022-05-24,1.0784331410288939E-4
"7718,2868",2022-05-24,1.0800124347646807E-4
"7723,2868",2022-05-24,1.0442548574557959E-4
"7728,2868",2022-05-24,8.809613802827565E-5
"7733,2868",2022-05-24,8.759796653042074E-5
"7693,2873",2022-05-24,7.768017142281008E-5
"7698,2873",2022-05-24,9.451545142280544E-5
"7703,2873",2022-05-24,9.932993058195959E-5
"7708,2873",2022-05-24,1.043821969587094E-4
"7713,2873",2022-05-24,1.0509741051136583E-4
"7718,2873",2022-05-24,1.0650428195258222E-4
"7723,2873",2022-05-24,9.273022757075634E-5
"7728,2873",2022-05-24,8.336814758529937E-5
"7733,2873",2022-05-24,8.655010312209135E-5
"7693,2878",2022-05-24,7.703782955627941E-5
"7698,2878",2022-05-24,8.229197573973489E-5
"7703,2878",2022-05-24,8.756064035511588E-5
"7708,2878",2022-05-24,9.637430280075768E-5
"7713,2878",2022-05-24,9.961198938744153E-5
"7718,2878",2022-05-24,1.0131574911602666E-4
"7723,2878",2022-05-24,8.070167400345003E-5
"7728,2878",2022-05-24,7.955016957924893E-5
"7693,2883",2022-05-24,7.235307906315812E-5
"7698,2883",2022-05-24,7.403610416765093E-5
"7703,2883",2022-05-24,7.983427230527298E-5
"7708,2883",2022-05-24,9.04937048079346E-5
"7713,2883",2022-05-24,9.336055299676336E-5
"7718,2883",2022-05-24,8.40211948492637E-5
"7723,2883",2022-05-24,6.457592307988622E-5
"7703,2888",2022-05-24,7.763110240093704E-5
"7708,2888",2022-05-24,8.390093861380611E-5
"7713,2888",2022-05-24,8.689044786186199E-5
"7718,2888",2022-05-24,6.713891368887287E-5
"7723,2888",2022-05-24,6.0502106660204084E-5
"7713,2843",2022-05-24,5.9783614889361873E-5
"7718,2843",2022-05-24,5.455195737178148E-5
"7723,2843",2022-05-24,5.5747332233930864E-5
"7708,2848",2022-05-24,7.98811030458796E-5
"7713,2848",2022-05-24,7.39825462959638E-5
"7718,2848",2022-05-24,6.205437483910398E-5
"7723,2848",2022-05-24,5.9797082733695346E-5
"7728,2848",2022-05-24,5.8489808451795535E-5
"7733,2848",2022-05-24,5.9633477922261157E-5
"7688,2853",2022-05-24,5.2638223869208436E-5
"7693,2853",2022-05-24,5.435367068848016E-5
"7698,2853",2022-05-24,6.770989394869659E-5
"7703,2853",2022-05-24,6.904416372318861E-5
"7708,2853",2022-05-24,7.329520714403308E-5
"7713,2853",2022-05-24,7.394152880623024E-5
"7718,2853",2022-05-24,7.472217500644673E-5
"7723,2853",2022-05-24,7.26418479008901E-5
"7728,2853",2022-05-24,7.144268026504508E-5
"7733,2853",2022-05-24,6.147285422570918E-5
"7683,2858",2022-05-24,4.5711359187273284E-5
"7688,2858",2022-05-24,4.8597752399021724E-5
"7693,2858",2022-05-24,5.367385056457403E-5
"7698,2858",2022-05-24,6.829674277224562E-5
"7703,2858",2022-05-24,7.345128559029314E-5
"7708,2858",2022-05-24,8.249648015539521E-5
"7713,2858",2022-05-24,8.000754721658561E-5
"7718,2858",2022-05-24,7.869586921007968E-5
"7723,2858",2022-05-24,9.089575294182512E-5
"7728,2858",2022-05-24,9.152066878418866E-5
"7733,2858",2022-05-24,8.485486462339608E-5
"7688,2863",2022-05-24,6.333383480243959E-5
"7693,2863",2022-05-24,6.571972986533057E-5
"7698,2863",2022-05-24,6.860167609240162E-5
"7703,2863",2022-05-24,8.187019984675059E-5
"7708,2863",2022-05-24,9.53188291983348E-5
"7713,2863",2022-05-24,9.946396533011575E-5
"7718,2863",2022-05-24,1.0034398579949032E-4
"7723,2863",2022-05-24,9.664847043085291E-5
"7728,2863",2022-05-24,9.56323684387666E-5
"7733,2863",2022-05-24,9.323862464427584E-5
"7693,2868",2022-05-24,6.962775010781538E-5
"7698,2868",2022-05-24,7.724697361500983E-5
"7703,2868",2022-05-24,9.060237079415297E-5
"7708,2868",2022-05-24,9.830722483465474E-5
"7713,2868",2022-05-24,1.1159219482956837E-4
"7718,2868",2022-05-24,1.1163132854418158E-4
"7723,2868",2022-05-24,1.067733810248282E-4
"7728,2868",2022-05-24,1.0350750562036326E-4
"7733,2868",2022-05-24,9.89646478590259E-5
"7693,2873",2022-05-24,7.896958087605702E-5
"7698,2873",2022-05-24,8.440644827347741E-5
"7703,2873",2022-05-24,1.011953573392575E-4
"7708,2873",2022-05-24,1.0677739173140527E-4
"7713,2873",2022-05-24,1.1787626537799587E-4
"7718,2873",2022-05-24,1.1084030518914308E-4
"7723,2873",2022-05-24,9.585355240531914E-5
"7728,2873",2022-05-24,9.320677107685699E-5
"7733,2873",2022-05-24,9.117647046754593E-5
